	sentence_index	TEXT	LABEL	SPLITSET_LABEL
2776	2777	the film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet	0.73611	1
2777	2778	( gosling 's ) combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character	0.77778	1
2778	2779	confounding because it solemnly advances a daringly preposterous thesis	0.44444	1
2779	2780	acting can not be acted	0.48611	1
2780	2781	fulford wierzbicki deftly captures the wise beyond her years teen	0.63889	1
2781	2782	a wild ride juiced with enough energy and excitement for at least three films	0.72222	1
2782	2783	it 's a cool event for the whole family	0.80556	1
2783	2784	maybe not a classic , but a movie the kids will want to see over and over again	0.81944	1
2784	2785	the movie is not as terrible as the synergistic impulse that created it	0.33333	1
2785	2786	a typically observant , carefully nuanced and intimate french coming of age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it	0.59722	1
2786	2787	less an examination of neo nazism than a probe into the nature of faith itself	0.69444	1
2787	2788	a moving and weighty depiction of one family 's attempts to heal after the death of a child	0.72222	1
2788	2789	i do n't think most of the people who loved the 1989 paradiso will prefer this new version	0.31944	1
2789	2790	but i do	0.5	1
2790	2791	a zinger filled crowd pleaser that open minded elvis fans ( but by no means all ) will have fun with	0.84722	1
2791	2792	diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film	0.86111	1
2792	2793	entirely suspenseful , extremely well paced and ultimately dare i say , entertaining !	0.875	1
2793	2794	the riveting performances by the incredibly flexible cast make love a joy to behold	0.88889	1
2794	2795	terrific as nadia , a russian mail order bride who comes to america speaking not a word of english , it 's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers	0.79167	1
2795	2796	with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill	0.90278	1
2796	2797	the re release of ron howard 's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages	0.625	1
2797	2798	very well written and directed with brutal honesty and respect for its audience	0.81944	1
2798	2799	wonderful fencing scenes and an exciting plot make this an eminently engrossing film	0.73611	1
2799	2800	it 's pretty linear and only makeup deep , but bogdanovich ties it together with efficiency and an affection for the period	0.66667	1
2800	2801	a surprisingly charming and even witty match for the best of hollywood 's comic book adaptations	0.79167	1
2801	2802	this is a superior horror flick	0.80556	1
2802	2803	adaptation is simply brilliant	0.97222	1
2803	2804	smart and alert , thirteen conversations about one thing is a small gem	0.69444	1
2804	2805	the pleasure of read my lips is like seeing a series of perfect black pearls clicking together to form a string	0.875	1
2805	2806	we 're drawn in by the dark luster	0.63889	1
2806	2807	a haunting tale of murder and mayhem	0.68056	1
2807	2808	i love the opening scenes of a wintry new york city in 1899	0.69444	1
2808	2809	cinematic poetry showcases the city 's old world charm before machines change nearly everything	0.65278	1
2809	2810	it 's hard to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb	0.81944	1
2810	2811	one of the best rock documentaries ever	0.88889	1
2811	2812	wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many	0.80556	1
2812	2813	ian holm conquers france as an earthy napoleon	0.625	1
2813	2814	offers big , fat , dumb laughs that may make you hate yourself for giving in	0.375	1
2814	2815	ah , what the hell	0.52778	1
2815	2816	( sports ) admirable energy , full bodied characterizations and narrative urgency	0.75	1
2816	2817	a portrait of an artist	0.58333	1
2817	2818	directors brett morgen and nanette burstein have put together a bold biographical fantasia	0.88889	1
2818	2819	the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow	0.79167	1
2819	2820	a tremendous piece of work	0.93056	1
2820	2821	a delightful , if minor , pastry of a movie	0.80556	1
2821	2822	while obviously aimed at kids , the country bears should keep parents amused with its low groan to guffaw ratio	0.75	1
2822	2823	labute masterfully balances both traditional or modern stories together in a manner that one never overwhelms the other	0.88889	1
2823	2824	something for everyone	0.76389	1
2824	2825	irwin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs	0.83333	1
2825	2826	there are far worse messages to teach a young audience , which will probably be perfectly happy with the sloppy slapstick comedy	0.56944	1
2826	2827	leigh succeeds in delivering a dramatic slap in the face that 's simultaneously painful and refreshing	0.75	1
2827	2828	not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense	0.61111	1
2828	2829	` film aficionados can not help but love cinema paradiso , whether the original version or new director 's cut '	0.77778	1
2829	2830	a fascinating glimpse into an insular world that gives the lie to many cliches and showcases a group of dedicated artists	0.80556	1
2830	2831	it 's one thing to read about or rail against the ongoing and unprecedented construction project going on over our heads	0.33333	1
2831	2832	it 's quite another to feel physically caught up in the process	0.58333	1
2832	2833	contradicts everything we 've come to expect from movies nowadays	0.63889	1
2833	2834	instead of simply handling conventional material in a conventional way , secretary takes the most unexpected material and handles it in the most unexpected way	0.72222	1
2834	2835	could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?	0.88889	1
2835	2836	in a word no	0.44444	1
2836	2837	murderous maids has a lot going for it , not least the brilliant performances by testud and parmentier	0.76389	1
2837	2838	filmmaker stacy peralta has a flashy editing style that does n't always jell with sean penn 's monotone narration , but he respects the material without sentimentalizing it	0.72222	1
2838	2839	there are a couple of things that elevate `` glory '' above most of its ilk , most notably the mere presence of duvall	0.76389	1
2839	2840	it 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw droppingly odd behavior yet i found it weirdly appealing	0.73611	1
2840	2841	( rises ) above its oh so hollywood rejiggering and its conventional direction to give the film a soul and an unabashed sense of good old fashioned escapism	0.75	1
